device_id,rx_T1,rx_T2,rx_T3,rx_T4,rx_T5,rx_T6,rx_T7,rx_T8,rx_T9,rx_T10,timestamp_T1,timestamp_T2,timestamp_T3,timestamp_T4,timestamp_T5,timestamp_T6,timestamp_T7,timestamp_T8,timestamp_T9,timestamp_T10,health_score,root_cause,vendor,slope,rx_mean,rx_std,rx_min,rx_max,rx_last,rx_first,ci_lower,ci_upper,rx_threshold,jours_avant_seuil,niveau_risque
HUAWEI_BOX_048,-17.67,-18.98,-19.93,-21.04,-22.47,-23.79,-24.74,-25.12,-25.87,-26.45,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9755555555555553,-22.606,3.0704657627141847,-26.45,-17.67,-26.45,-17.67,-32.4681128949198,-20.431887105080197,-28.0,1.59,critique
HUAWEI_BOX_049,-17.53,-18.97,-20.35,-20.12,-21.74,-23.22,-23.89,-25.13,-26.66,-25.96,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9366666666666666,-22.357,3.0995772113126794,-26.66,-17.53,-25.96,-17.53,-32.03517133417285,-19.88482866582715,-28.0,2.18,eleve
HUAWEI_BOX_050,-16.0,-20.0,-17.46,-20.12,-17.31,-14.25,-16.21,-17.76,-13.13,-13.38,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.29111111111111104,-16.561999999999998,2.4713729877225017,-20.12,-13.13,-13.38,-16.0,-18.223891055936104,-8.536108944063898,-28.0,,stable
HUAWEI_BOX_051,-23.73,-23.74,-21.9,-23.58,-20.55,-20.56,-18.35,-21.28,-21.69,-18.76,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.5522222222222221,-21.413999999999998,1.9351612048842042,-23.74,-18.35,-18.76,-23.73,-22.552915961573042,-14.967084038426961,-28.0,,stable
HUAWEI_BOX_052,-17.51,-11.88,-17.28,-16.23,-16.86,-18.6,-12.62,-16.76,-17.73,-17.47,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.0044444444444447445,-16.294000000000004,2.229520127740497,-18.6,-11.88,-17.47,-17.51,-21.83985945037137,-13.100140549628625,-28.0,,stable
HUAWEI_BOX_053,-17.87,-19.67,-19.73,-20.36,-21.12,-22.12,-24.38,-25.45,-25.99,-27.17,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0333333333333334,-22.386000000000003,3.1595189507265182,-27.17,-17.87,-27.17,-17.87,-33.362657143423974,-20.977342856576026,-28.0,0.8,critique
HUAWEI_BOX_054,-18.37,-19.12,-19.91,-21.28,-21.88,-22.82,-23.89,-24.34,-25.99,-27.09,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9688888888888888,-22.469,2.900591702088079,-27.09,-18.37,-27.09,-18.37,-32.77515973609263,-21.404840263907364,-28.0,0.94,critique
HUAWEI_BOX_055,-14.8,-14.45,-12.89,-14.16,-11.8,-14.58,-17.71,-16.6,-11.52,-18.65,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.42777777777777753,-14.716,2.3675359905747295,-18.65,-11.52,-18.65,-14.8,-23.290370541526467,-14.00962945847353,-28.0,21.86,modere
HUAWEI_BOX_056,-30.7,-30.6,-30.25,-31.61,-28.25,-30.98,-28.7,-31.74,-29.87,-31.06,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,2,CRITICAL_FIBER_ISSUE,HUAWEI,-0.03999999999999994,-30.375999999999998,1.1533448939690345,-31.74,-28.25,-31.06,-30.7,-33.32055599217931,-28.79944400782069,-28.0,-76.5,critique
HUAWEI_BOX_057,-31.7,-28.42,-31.17,-29.21,-29.0,-30.14,-28.84,-31.27,-29.82,-31.03,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,2,CRITICAL_FIBER_ISSUE,HUAWEI,0.07444444444444424,-30.060000000000002,1.1744880681480854,-31.7,-28.42,-31.03,-31.7,-33.33199661357025,-28.728003386429755,-28.0,,stable
HUAWEI_BOX_058,-29.66,-30.15,-29.59,-27.94,-28.57,-27.76,-29.12,-29.96,-30.05,-32.09,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,2,CRITICAL_FIBER_ISSUE,HUAWEI,-0.27000000000000035,-29.488999999999997,1.2537805053339905,-32.09,-27.76,-32.09,-29.66,-34.54740979045462,-29.63259020954538,-28.0,-15.15,critique
HUAWEI_BOX_059,-18.97,-18.88,-14.97,-19.64,-16.21,-20.03,-13.21,-18.86,-13.36,-13.14,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.6477777777777776,-16.726999999999997,2.858484641281888,-20.03,-13.14,-13.14,-18.97,-18.7426298969125,-7.5373701030875,-28.0,,stable
HUAWEI_BOX_060,-17.74,-18.06,-20.34,-21.28,-22.46,-22.61,-24.18,-25.37,-25.65,-26.57,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9811111111111113,-22.426,3.0917603759383137,-26.57,-17.74,-26.57,-17.74,-32.6298503368391,-20.510149663160906,-28.0,1.46,critique
HUAWEI_BOX_061,-12.48,-15.93,-14.0,-13.75,-13.08,-14.74,-19.09,-15.72,-11.93,-17.49,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.5566666666666664,-14.821000000000002,2.262812654885753,-19.09,-11.93,-17.49,-12.48,-21.925112803576074,-13.054887196423923,-28.0,18.88,modere
HUAWEI_BOX_062,-13.56,-11.34,-19.43,-17.27,-15.75,-11.57,-17.72,-14.35,-14.21,-16.26,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.3000000000000001,-15.145999999999997,2.6329923829910498,-19.43,-11.34,-16.26,-13.56,-21.42066507066246,-11.099334929337545,-28.0,39.13,faible
HUAWEI_BOX_063,-18.64,-19.61,-20.06,-21.22,-22.33,-22.91,-23.97,-24.44,-25.85,-26.8,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9066666666666667,-22.583000000000002,2.720474019153444,-26.8,-18.64,-26.8,-18.64,-32.13212907754075,-21.46787092245925,-28.0,1.32,critique
HUAWEI_BOX_064,-18.01,-19.08,-20.4,-21.71,-22.05,-22.71,-24.3,-24.96,-26.36,-26.61,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9555555555555553,-22.619000000000007,2.9454086681175875,-26.61,-18.01,-26.61,-18.01,-32.38300098951047,-20.836999010489528,-28.0,1.45,critique
HUAWEI_BOX_065,-20.79,-17.92,-20.93,-21.95,-19.12,-23.01,-18.75,-21.04,-23.67,-19.67,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.12444444444444416,-20.685000000000002,1.8553840572776301,-23.67,-17.92,-19.67,-20.79,-23.306552752264157,-16.033447247735847,-28.0,,stable
HUAWEI_BOX_066,-18.48,-13.04,-19.1,-13.25,-12.01,-15.25,-12.63,-19.32,-14.63,-19.79,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.1455555555555554,-15.75,3.101297219623499,-19.79,-12.01,-19.79,-18.48,-25.868542550462056,-13.711457449537942,-28.0,56.4,faible
HUAWEI_BOX_067,-15.93,-12.34,-12.38,-17.0,-13.56,-15.21,-15.26,-18.22,-18.05,-18.97,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.3377777777777777,-15.691999999999998,2.3952118904180475,-18.97,-12.34,-18.97,-15.93,-23.66461530521937,-14.275384694780627,-28.0,26.73,modere
HUAWEI_BOX_068,-18.32,-11.68,-20.95,-12.81,-13.35,-13.69,-19.08,-18.35,-19.16,-14.78,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.3933333333333334,-16.217,3.28454309354183,-20.95,-11.68,-14.78,-18.32,-21.21770446334199,-8.342295536658012,-28.0,,stable
HUAWEI_BOX_069,-18.35,-18.71,-20.14,-21.0,-22.07,-23.18,-24.43,-25.96,-26.66,-27.93,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-1.0644444444444443,-22.843000000000004,3.3559898357679474,-27.93,-18.35,-27.93,-18.35,-34.50774007810518,-21.352259921894824,-28.0,0.07,critique
HUAWEI_BOX_070,-18.44,-19.36,-19.4,-21.22,-22.12,-23.01,-24.46,-24.82,-25.1,-26.12,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.8533333333333333,-22.404999999999998,2.7283338423945773,-26.12,-18.44,-26.12,-18.44,-31.467534331093372,-20.77246566890663,-28.0,2.2,eleve
HUAWEI_BOX_071,-18.88,-18.43,-19.49,-20.46,-22.3,-22.85,-23.7,-24.11,-25.77,-26.92,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.8933333333333336,-22.290999999999997,2.9226717229275003,-26.92,-18.43,-26.92,-18.88,-32.648436576937904,-21.1915634230621,-28.0,1.21,critique
HUAWEI_BOX_072,-28.08,-30.93,-31.45,-29.81,-30.22,-29.17,-30.71,-27.81,-29.51,-30.62,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,2,CRITICAL_FIBER_ISSUE,HUAWEI,-0.28222222222222254,-29.831000000000007,1.204910785079128,-31.45,-27.81,-30.62,-28.08,-32.98162513875509,-28.25837486124491,-28.0,-9.28,critique
HUAWEI_BOX_073,-18.55,-14.16,-12.18,-14.52,-19.18,-15.06,-11.86,-17.74,-13.82,-11.89,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.74,-14.895999999999997,2.734358344393718,-19.18,-11.86,-11.89,-18.55,-17.249342355011688,-6.530657644988314,-28.0,,stable
HUAWEI_BOX_074,-18.08,-14.11,-16.49,-14.95,-13.06,-14.15,-17.45,-14.49,-16.51,-16.95,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.12555555555555545,-15.623999999999999,1.681224421531984,-18.08,-13.06,-16.95,-18.08,-20.24519986620269,-13.65480013379731,-28.0,,stable
HUAWEI_BOX_075,-18.22,-18.96,-19.74,-20.92,-21.29,-23.01,-24.36,-24.78,-26.19,-26.97,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9722222222222222,-22.444,3.071587356545291,-26.97,-18.22,-26.97,-18.22,-32.99031121882877,-20.94968878117123,-28.0,1.06,critique
HUAWEI_BOX_076,-18.13,-18.51,-20.1,-21.04,-21.66,-23.46,-23.65,-24.54,-25.65,-26.85,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9688888888888891,-22.359,2.956463540561031,-26.85,-18.13,-26.85,-18.13,-32.64466853949962,-21.05533146050038,-28.0,1.19,critique
HUAWEI_BOX_077,-18.61,-18.63,-20.89,-21.83,-21.77,-23.1,-23.61,-25.03,-25.33,-26.44,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.8700000000000002,-22.524,2.691605056054432,-26.44,-18.61,-26.44,-18.61,-31.715545909866687,-21.164454090133315,-28.0,1.79,critique
HUAWEI_BOX_078,-13.93,-16.83,-14.4,-15.79,-14.12,-12.29,-16.42,-16.59,-13.38,-16.5,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.28555555555555556,-15.025,1.5989249860800572,-16.83,-12.29,-16.5,-13.93,-19.63389297271691,-13.366107027283089,-28.0,40.27,faible
HUAWEI_BOX_079,-15.59,-18.96,-15.85,-17.32,-15.14,-14.67,-14.52,-19.53,-16.13,-14.93,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.07333333333333335,-16.264,1.773860823802765,-19.53,-14.52,-14.93,-15.59,-18.40676721465342,-11.45323278534658,-28.0,,stable
HUAWEI_BOX_080,-22.02,-19.17,-20.9,-20.15,-22.26,-23.29,-19.32,-20.65,-20.73,-19.85,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,0.24111111111111092,-20.833999999999996,1.334093116856707,-23.29,-19.17,-19.85,-22.02,-22.46482250903915,-17.235177490960854,-28.0,,stable
HUAWEI_BOX_081,-12.95,-16.07,-18.64,-16.61,-20.27,-20.06,-18.36,-15.53,-13.57,-13.93,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.10888888888888894,-16.598999999999997,2.6616179290048376,-20.27,-12.95,-13.93,-12.95,-19.14677114084948,-8.713228859150519,-28.0,129.21,faible
HUAWEI_BOX_082,-29.8,-29.63,-30.18,-31.56,-29.62,-30.41,-31.46,-31.26,-32.48,-31.07,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,2,CRITICAL_FIBER_ISSUE,HUAWEI,-0.14111111111111108,-30.746999999999996,0.9655056245880238,-32.48,-29.62,-31.07,-29.8,-32.96239102419253,-29.177608975807473,-28.0,-21.76,critique
HUAWEI_BOX_083,-30.78,-32.22,-28.83,-28.11,-29.68,-30.57,-30.51,-29.8,-29.14,-30.51,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,2,CRITICAL_FIBER_ISSUE,HUAWEI,0.029999999999999954,-30.014999999999997,1.1644097217045213,-32.22,-28.11,-30.51,-30.78,-32.79224305454086,-28.22775694545914,-28.0,,stable
HUAWEI_BOX_084,-19.1,-22.71,-19.45,-20.5,-17.92,-23.51,-20.32,-20.08,-23.86,-23.05,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.43888888888888883,-21.050000000000004,2.0720092234886947,-23.86,-17.92,-23.05,-19.1,-27.111138078037843,-18.988861921962158,-28.0,11.28,modere
HUAWEI_BOX_085,-18.44,-16.43,-16.85,-15.24,-14.95,-18.25,-13.99,-19.17,-19.57,-17.15,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.14333333333333365,-17.003999999999998,1.8761615661296933,-19.57,-13.99,-17.15,-18.44,-20.827276669614196,-13.4727233303858,-28.0,,stable
HUAWEI_BOX_086,-12.93,-19.1,-17.95,-12.74,-17.28,-15.12,-13.98,-19.49,-12.26,-14.58,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.18333333333333338,-15.543000000000001,2.709116502150142,-19.49,-12.26,-14.58,-12.93,-19.88986834421428,-9.270131655785722,-28.0,73.2,faible
HUAWEI_BOX_087,-14.18,-13.22,-11.8,-16.89,-13.81,-13.61,-14.48,-14.12,-16.05,-12.62,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.1733333333333334,-14.078000000000003,1.5022930621035449,-16.89,-11.8,-12.62,-14.18,-15.564494401722946,-9.675505598277052,-28.0,,stable
HUAWEI_BOX_088,-14.02,-12.18,-15.81,-13.52,-16.51,-17.5,-13.95,-12.78,-17.45,-11.92,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.23333333333333328,-14.563999999999998,2.1057656300948806,-17.5,-11.92,-11.92,-14.02,-16.047300634985966,-7.792699365014034,-28.0,,stable
HUAWEI_BOX_089,-18.55,-19.33,-21.13,-21.97,-21.87,-23.03,-23.26,-24.69,-25.9,-26.54,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.8877777777777776,-22.627,2.6157856266224195,-26.54,-18.55,-26.54,-18.55,-31.66693982817994,-21.413060171820057,-28.0,1.64,critique
HUAWEI_BOX_090,-13.0,-16.99,-17.16,-12.41,-18.56,-14.82,-11.93,-13.94,-17.98,-17.13,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.4588888888888888,-15.392,2.4601029788743936,-18.56,-11.93,-17.13,-13.0,-21.95180183859381,-12.308198161406189,-28.0,23.69,modere
HUAWEI_BOX_091,-17.87,-19.87,-20.33,-20.89,-22.54,-22.56,-24.16,-25.4,-26.73,-26.26,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9322222222222223,-22.660999999999998,2.955162902071183,-26.73,-17.87,-26.26,-17.87,-32.05211928805952,-20.46788071194048,-28.0,1.87,critique
HUAWEI_BOX_092,-18.0,-19.21,-20.89,-21.06,-22.37,-22.8,-23.7,-23.63,-26.59,-26.93,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,1,OPTICAL_AGING,HUAWEI,-0.9922222222222222,-22.518,2.8850834765508373,-26.93,-18.0,-26.93,-18.0,-32.584763614039645,-21.27523638596036,-28.0,1.08,critique
HUAWEI_BOX_093,-16.21,-15.53,-16.23,-14.14,-19.19,-19.33,-18.4,-18.66,-19.25,-16.92,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,-0.07888888888888898,-17.386000000000003,1.828084607815878,-19.33,-14.14,-16.92,-16.21,-20.50304583131912,-13.336954168680881,-28.0,140.45,faible
HUAWEI_BOX_094,-29.43,-29.55,-29.86,-28.31,-26.93,-29.87,-29.06,-30.36,-31.89,-29.63,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,2,CRITICAL_FIBER_ISSUE,HUAWEI,-0.022222222222222143,-29.488999999999997,1.2890948590214595,-31.89,-26.93,-29.63,-29.43,-32.15662592368206,-27.103374076317937,-28.0,-73.35,critique
HUAWEI_BOX_095,-22.44,-19.13,-23.4,-19.5,-20.27,-18.51,-23.62,-22.69,-23.2,-18.04,2026-02-22 21:50:35,2026-02-23 03:50:35,2026-02-23 09:50:35,2026-02-23 15:50:35,2026-02-23 21:50:35,2026-02-24 03:50:35,2026-02-24 09:50:35,2026-02-24 15:50:35,2026-02-24 21:50:35,2026-02-25 03:50:35,0,NORMAL,HUAWEI,0.48888888888888915,-21.08,2.200292909793805,-23.62,-18.04,-18.04,-22.44,-22.352574103195856,-13.727425896804142,-28.0,,stable
