device_id,snr_T1,snr_T2,snr_T3,snr_T4,snr_T5,snr_T6,snr_T7,snr_T8,snr_T9,snr_T10,timestamp_T1,timestamp_T2,timestamp_T3,timestamp_T4,timestamp_T5,timestamp_T6,timestamp_T7,timestamp_T8,timestamp_T9,timestamp_T10,health_score,root_cause,slope,snr_mean,snr_std,snr_min,snr_max,snr_last,snr_first,ci_lower,ci_upper,snr_threshold,jours_avant_seuil,niveau_risque
IGD_216,17.04,22.44,16.37,21.94,19.93,17.14,19.52,18.6,21.45,24.65,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.8455555555555555,19.907999999999998,2.7012540297671617,16.37,24.65,24.65,17.04,19.35554210165636,29.944457898343636,6.0,,stable
IGD_217,14.11,18.2,16.19,11.56,12.38,17.05,15.15,20.45,18.99,17.53,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Configuration / Ports overload,0.38000000000000017,16.161,2.865803939948129,11.56,20.45,17.53,14.11,11.913024277701668,23.146975722298336,6.0,,stable
IGD_218,7.68,6.03,5.47,8.08,4.18,5.02,7.59,6.13,4.67,7.46,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,-0.024444444444444418,6.231,1.3990191008147261,4.18,8.08,7.46,7.68,4.717922562403137,10.202077437596863,6.0,59.73,faible
IGD_219,20.37,14.51,21.76,15.23,15.31,14.62,17.17,13.38,19.39,18.14,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Configuration / Ports overload,-0.24777777777777782,16.988,2.8286541754771735,13.38,21.76,18.14,20.37,12.59583781606474,23.68416218393526,6.0,49.0,faible
IGD_220,19.66,18.47,17.08,15.66,14.53,14.17,10.78,8.39,8.52,7.71,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.3277777777777777,13.497,4.39030763285571,7.71,19.66,7.71,19.66,-0.8950029603971918,16.31500296039719,6.0,1.29,critique
IGD_221,18.13,22.78,23.33,22.6,26.74,19.63,23.56,20.16,23.82,21.89,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.41777777777777797,22.264,2.4550501239508558,18.13,26.74,21.89,18.13,17.078101757056324,26.701898242943678,6.0,,stable
IGD_222,9.13,11.63,7.9,9.98,10.78,10.48,12.4,14.06,8.13,11.89,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Crosstalk / Saturation,0.30666666666666664,10.638000000000002,1.9409379176058155,7.9,14.06,11.89,9.13,8.085761681492603,15.694238318507399,6.0,,stable
IGD_223,20.43,17.4,16.67,13.57,15.46,10.93,11.33,8.63,7.05,4.75,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,Line degradation,-1.7422222222222221,12.622,4.9734535284850105,4.75,20.43,4.75,20.43,-4.99796891583062,14.49796891583062,6.0,-0.72,critique
IGD_224,17.54,15.68,19.42,22.03,18.51,14.25,19.97,12.44,19.1,13.2,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Configuration / Ports overload,-0.4822222222222222,17.214,3.1805038035576136,12.44,22.03,13.2,17.54,6.966212545027076,19.433787454972922,6.0,14.93,modere
IGD_225,18.72,17.86,26.68,19.73,18.9,21.16,22.55,19.41,17.09,23.87,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.5722222222222224,20.597,2.9851560539889146,17.09,26.68,23.87,18.72,18.019094134181728,29.720905865818274,6.0,,stable
IGD_226,7.14,4.16,4.76,4.55,5.31,4.28,4.42,6.52,5.68,6.45,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,-0.0766666666666666,5.327,1.0699018646586236,4.16,7.14,6.45,7.14,4.352992345269098,8.547007654730901,6.0,5.87,eleve
IGD_227,19.39,18.06,14.94,23.53,16.66,23.58,23.04,17.84,18.31,16.22,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.35222222222222244,19.157,3.1643396713304273,14.94,23.58,16.22,19.39,10.017894244192362,22.422105755807635,6.0,29.02,modere
IGD_228,20.15,21.82,20.83,19.33,15.41,17.35,17.91,18.71,18.48,22.12,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.21888888888888916,19.211,2.0863335729882166,15.41,22.12,22.12,20.15,18.030786196943097,26.209213803056905,6.0,,stable
IGD_229,16.97,22.8,18.27,18.78,14.71,21.5,21.77,19.79,19.05,20.77,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.4222222222222223,19.441000000000003,2.4331938316176585,14.71,22.8,20.77,16.97,16.00094009002939,25.53905990997061,6.0,,stable
IGD_230,20.14,17.04,18.73,17.39,22.91,19.25,17.88,17.09,17.85,21.4,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.1399999999999998,18.968,1.9757294011748334,17.04,22.91,21.4,20.14,17.527570373697326,25.27242962630267,6.0,,stable
IGD_231,19.14,19.79,24.17,20.87,20.68,23.35,22.1,22.02,23.51,19.12,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.002222222222222175,21.475,1.839174029588041,19.12,24.17,19.12,19.14,15.51521890200744,22.72478109799256,6.0,5904.0,faible
IGD_232,18.0,24.39,22.9,22.59,18.11,21.86,20.21,20.88,12.46,16.85,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.12777777777777763,19.825,3.5388047260182196,12.46,24.39,16.85,18.0,9.913942737004291,23.786057262995712,6.0,84.91,faible
IGD_233,18.15,18.66,16.05,16.73,13.2,10.66,9.75,9.05,7.56,5.44,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.4122222222222218,12.525,4.689764860250932,5.44,18.66,5.44,18.15,-3.751939126091826,14.631939126091826,6.0,-0.4,critique
IGD_234,18.8,16.06,15.19,17.15,12.3,10.55,10.43,8.76,9.11,5.91,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.4322222222222223,12.425999999999998,4.192621031182178,5.91,18.8,5.91,18.8,-2.3075372211170677,14.127537221117068,6.0,-0.06,critique
IGD_235,7.47,6.33,6.05,4.01,7.34,4.59,5.28,6.88,4.7,4.59,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,-0.32,5.724000000000001,1.257212083231076,4.01,7.47,4.59,7.47,2.1258643168670908,7.054135683132909,6.0,-4.41,critique
IGD_236,21.81,14.02,20.83,23.75,20.88,21.32,22.71,18.97,14.54,21.34,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.052222222222222094,20.017,3.2713233815486156,14.02,23.75,21.34,21.81,14.928206172164714,27.751793827835286,6.0,293.74,faible
IGD_237,16.31,23.12,22.04,24.52,18.7,17.51,26.55,16.57,22.37,17.34,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.11444444444444457,20.503,3.6615480939685123,16.31,26.55,17.34,16.31,10.163365735821717,24.516634264178283,6.0,,stable
IGD_238,8.51,9.43,7.8,10.84,2.81,7.87,12.82,9.14,8.33,12.58,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Crosstalk / Saturation,0.45222222222222225,9.013,2.842518640611214,2.81,12.82,12.58,8.51,7.008663464402021,18.151336535597977,6.0,,stable
IGD_239,16.43,18.04,24.26,24.72,21.84,20.5,17.93,20.13,19.24,18.36,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.2144444444444444,20.145,2.7488755276779386,16.43,24.72,18.36,16.43,12.972203965751241,23.747796034248758,6.0,,stable
IGD_240,21.18,20.25,17.28,16.05,13.79,13.66,13.3,8.35,6.92,4.0,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.9088888888888889,13.478,5.632737246569282,4.0,21.18,4.0,21.18,-7.040165003275792,15.040165003275792,6.0,-1.05,critique
IGD_241,19.15,17.88,16.94,14.53,14.8,11.82,10.2,8.95,5.74,8.57,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,Line degradation,-1.1755555555555555,12.858,4.4784317691699975,5.74,19.15,8.57,19.15,-0.2077262675731948,17.347726267573194,6.0,2.19,eleve
IGD_242,20.42,19.01,14.77,15.9,13.94,9.45,12.7,10.19,7.48,6.03,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.598888888888889,12.989,4.752095327326673,6.03,20.42,6.03,20.42,-3.2841068415602797,15.34410684156028,6.0,0.02,critique
IGD_243,12.86,20.56,18.94,17.72,12.82,20.82,21.82,15.92,16.18,16.57,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,Configuration / Ports overload,0.4122222222222223,17.421,3.156011723679112,12.82,21.82,16.57,12.86,10.384217021588942,22.75578297841106,6.0,,stable
IGD_244,20.24,20.67,21.65,24.7,18.44,24.51,24.99,17.19,15.94,22.54,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.25555555555555565,21.086999999999996,3.1973671460541815,15.94,24.99,22.54,20.24,16.273160393733804,28.806839606266195,6.0,,stable
IGD_245,23.48,17.1,17.68,14.9,14.02,11.28,8.84,8.23,6.3,4.94,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-2.06,12.677,5.821611174465937,4.94,23.48,4.94,23.48,-6.470357901953235,16.350357901953235,6.0,-0.51,critique
IGD_246,18.73,16.62,18.14,15.26,13.06,10.67,9.34,8.73,7.63,7.1,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.2922222222222224,12.528,4.421469841077236,7.1,18.73,7.1,18.73,-1.566080888511383,15.766080888511382,6.0,0.85,critique
IGD_247,23.85,23.25,18.4,16.81,15.97,22.7,16.78,25.23,20.59,23.75,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.01111111111111127,20.732999999999997,3.470686931686259,15.97,25.23,23.75,23.85,16.947453613894933,30.552546386105067,6.0,1597.5,faible
IGD_248,17.59,20.58,19.27,20.91,22.35,21.66,15.07,21.88,17.77,23.0,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.6011111111111112,20.008,2.5297158382360307,15.07,23.0,23.0,17.59,18.04175695705738,27.95824304294262,6.0,,stable
IGD_249,20.35,19.38,17.4,13.57,16.35,13.69,13.04,10.81,5.84,6.3,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.5611111111111111,13.673000000000002,4.972529090468507,5.84,20.35,6.3,20.35,-3.4461570173182734,16.046157017318272,6.0,0.19,critique
IGD_250,19.18,17.54,17.42,15.97,13.17,11.09,11.24,9.51,7.87,4.9,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.5866666666666667,12.789000000000001,4.685648182363769,4.9,19.18,4.9,19.18,-4.283870437432986,14.083870437432987,6.0,-0.69,critique
IGD_251,21.27,14.14,21.2,27.98,24.23,16.52,18.54,22.93,19.52,23.07,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.20000000000000007,20.94,3.980675542891907,14.14,27.98,23.07,21.27,15.267875935931862,30.87212406406814,6.0,,stable
IGD_252,20.3,18.56,17.41,16.99,14.2,10.74,10.1,9.79,7.01,7.01,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.4766666666666668,13.210999999999999,4.900663107058971,7.01,20.3,7.01,20.3,-2.595299689835583,16.61529968983558,6.0,0.68,critique
IGD_253,4.39,6.42,8.74,4.9,3.81,7.04,5.19,8.17,6.8,4.23,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,-0.017777777777777694,5.968999999999999,1.7156822420120679,3.81,8.74,4.23,4.39,0.8672628056563476,7.592737194343654,6.0,-99.56,critique
IGD_254,19.48,20.23,17.25,15.66,11.93,13.29,11.37,10.26,7.42,5.91,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.5077777777777779,13.280000000000001,4.846710224471853,5.91,20.23,5.91,19.48,-3.5895520399648326,15.409552039964833,6.0,-0.06,critique
IGD_255,19.88,20.35,23.16,25.1,16.72,18.5,19.7,23.54,21.63,14.54,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.5933333333333333,20.311999999999998,3.2189984639808564,14.54,25.1,14.54,19.88,8.23076301059752,20.849236989402478,6.0,14.39,modere
IGD_256,23.2,17.89,16.93,20.14,16.7,18.31,17.5,16.35,21.79,23.56,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.03999999999999994,19.237000000000002,2.7388401843765093,16.35,23.56,23.56,23.2,18.19187323862204,28.928126761377957,6.0,,stable
IGD_257,20.68,18.71,21.04,17.76,21.91,22.49,14.35,19.34,15.64,23.09,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.2677777777777778,19.501,2.9154700402431772,14.35,23.09,23.09,20.68,17.37567872112337,28.80432127887663,6.0,,stable
IGD_258,26.62,25.81,21.86,21.02,24.44,18.11,18.6,20.42,21.23,17.98,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.9600000000000001,21.608999999999998,3.1128245480056638,17.98,26.62,17.98,26.62,11.878863885908899,24.0811361140911,6.0,12.48,modere
IGD_259,18.99,19.81,18.74,18.05,24.45,19.98,17.78,21.78,17.92,20.38,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.1544444444444445,19.788,2.064713055124125,17.78,24.45,20.38,18.99,16.333162411956714,24.426837588043284,6.0,,stable
IGD_260,22.05,17.24,24.85,19.62,23.89,20.44,18.2,21.88,18.3,23.41,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.15111111111111106,20.988,2.631935493974814,17.24,24.85,23.41,22.05,18.251406431809365,28.568593568190636,6.0,,stable
IGD_261,19.34,19.61,25.81,15.56,17.46,19.56,15.44,22.6,23.85,20.35,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.11222222222222239,19.958,3.3859769638909243,15.44,25.81,20.35,19.34,13.71348515077379,26.98651484922621,6.0,,stable
IGD_262,24.37,18.39,24.14,23.76,24.05,22.19,19.1,20.95,21.86,22.65,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.19111111111111137,22.146,2.1162398519806565,18.39,24.37,22.65,24.37,18.502169890117912,26.797830109882085,6.0,87.12,faible
IGD_263,17.1,22.67,20.41,19.1,18.24,17.49,18.29,17.78,24.82,20.89,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.421111111111111,19.678999999999995,2.5113362976710234,17.1,24.82,20.89,17.1,15.967780856564794,25.812219143435208,6.0,,stable
IGD_264,18.44,19.22,19.41,18.45,14.04,13.42,10.78,9.26,6.31,7.15,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Line degradation,-1.2544444444444445,13.648000000000001,5.099304527743628,6.31,19.41,7.15,18.44,-2.8446368743775103,17.14463687437751,6.0,0.92,critique
IGD_265,22.69,19.94,19.4,19.55,20.36,21.5,24.68,21.32,22.4,22.85,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,0.017777777777777795,21.469,1.7039004274506968,19.4,24.68,22.85,22.69,19.510355162196635,26.189644837803367,6.0,,stable
IGD_266,21.01,17.44,22.56,20.26,18.47,19.04,15.55,17.86,21.43,19.92,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,0,NORMAL,-0.1211111111111111,19.354000000000003,2.1007310896711915,15.55,22.56,19.92,21.01,15.802567064244467,24.037432935755536,6.0,114.94,faible
IGD_267,6.02,3.3,8.83,4.49,6.47,3.81,7.06,3.8,3.37,7.72,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,High Interference / Noise,0.1888888888888889,5.487,1.9945372618451853,3.3,8.83,7.72,6.02,3.8107069667834366,11.629293033216562,6.0,,stable
IGD_268,18.06,14.44,17.2,18.88,19.83,18.09,13.9,16.66,13.5,18.18,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,1,Configuration / Ports overload,0.013333333333333443,16.874000000000002,2.202469321264455,13.5,19.83,18.18,18.06,13.863160130321669,22.496839869678332,6.0,,stable
IGD_269,19.4,19.64,18.89,14.42,13.49,12.88,9.61,8.18,7.61,5.69,2026-02-22 21:21:38,2026-02-23 03:21:38,2026-02-23 09:21:38,2026-02-23 15:21:38,2026-02-23 21:21:38,2026-02-24 03:21:38,2026-02-24 09:21:38,2026-02-24 15:21:38,2026-02-24 21:21:38,2026-02-25 03:21:38,2,Line degradation,-1.523333333333333,12.981,5.155597712950243,5.69,19.64,5.69,19.4,-4.414971517382475,15.794971517382475,6.0,-0.2,critique
